-1.352488e-04	2.670782e-05
-1.471792e-04	-2.031470e-06
-1.545363e-04	-3.515218e-05
-1.566119e-04	-7.233288e-05
-1.531956e-04	-1.130629e-04
-1.453996e-04	-1.564080e-04
-1.368919e-04	-2.006205e-04
-1.329886e-04	-2.436371e-04
-1.365546e-04	-2.841935e-04
-1.476473e-04	-3.212301e-04
-1.651242e-04	-3.536092e-04
-1.873000e-04	-3.803858e-04
-2.121690e-04	-4.010313e-04
-2.377422e-04	-4.153993e-04
-2.625071e-04	-4.234821e-04
-2.856968e-04	-4.252490e-04
-3.072927e-04	-4.206398e-04
-3.277840e-04	-4.097111e-04
-3.477303e-04	-3.928927e-04
-3.673178e-04	-3.711674e-04
-3.861696e-04	-3.459828e-04
-4.033753e-04	-3.190643e-04
-4.176969e-04	-2.922214e-04
-4.279187e-04	-2.671099e-04
-4.330955e-04	-2.451123e-04
-4.326529e-04	-2.273062e-04
-4.263841e-04	-2.144624e-04
-4.143642e-04	-2.070766e-04
-3.968680e-04	-2.054009e-04
-3.743404e-04	-2.094496e-04
-3.473795e-04	-2.190179e-04
-3.167306e-04	-2.336936e-04
-2.832317e-04	-2.529096e-04
-2.477762e-04	-2.760026e-04
-2.114331e-04	-3.021876e-04
-1.756732e-04	-3.304585e-04
-1.424257e-04	-3.595776e-04
-1.138735e-04	-3.882000e-04
-9.228695e-05	-4.149268e-04
-8.005375e-05	-4.382119e-04
-7.959137e-05	-4.564205e-04
-9.284769e-05	-4.681685e-04
-1.207106e-04	-4.726439e-04
-1.627388e-04	-4.696258e-04
-2.169456e-04	-4.597494e-04
-2.802233e-04	-4.443686e-04
-3.491558e-04	-4.250523e-04
-4.201683e-04	-4.035765e-04
-4.895379e-04	-3.818737e-04
-5.533681e-04	-3.618982e-04
-6.074131e-04	-3.456517e-04
-6.471821e-04	-3.351827e-04
-6.686461e-04	-3.321658e-04
-6.691373e-04	-3.375214e-04
-6.491720e-04	-3.512989e-04
-6.125850e-04	-3.728392e-04
-5.639470e-04	-4.009653e-04
-5.077613e-04	-4.338004e-04
-4.483074e-04	-4.688713e-04
-3.892839e-04	-5.033845e-04
-3.331325e-04	-5.348991e-04
-2.818740e-04	-5.608924e-04
-2.367002e-04	-5.796434e-04
-1.984150e-04	-5.901735e-04
-1.680519e-04	-5.919148e-04
-1.470439e-04	-5.844852e-04
-1.365530e-04	-5.680973e-04
-1.368442e-04	-5.438309e-04
-1.472153e-04	-5.133984e-04
-1.660479e-04	-4.788729e-04
-1.910029e-04	-4.424167e-04
-2.190900e-04	-4.062608e-04
-2.471722e-04	-3.726342e-04
-2.729865e-04	-3.432824e-04
-2.955705e-04	-3.193703e-04
-3.150555e-04	-3.016761e-04
-3.321714e-04	-2.908126e-04
-3.478947e-04	-2.872567e-04
-3.631915e-04	-2.912557e-04
-3.787884e-04	-3.026547e-04
-3.948506e-04	-3.207905e-04
-4.107392e-04	-3.444858e-04
-4.250556e-04	-3.721814e-04
-4.359782e-04	-4.021341e-04
-4.416311e-04	-4.326176e-04
-4.403352e-04	-4.621138e-04
-4.308401e-04	-4.893616e-04
-4.125272e-04	-5.133525e-04
-3.858842e-04	-5.329875e-04
-3.528816e-04	-5.467027e-04
-3.166516e-04	-5.526751e-04
-2.803913e-04	-5.497480e-04
-2.466829e-04	-5.378551e-04
-2.177687e-04	-5.176196e-04
-1.956905e-04	-4.903102e-04
-1.825673e-04	-4.576116e-04
-1.804088e-04	-4.217245e-04
-1.903929e-04	-3.855717e-04
-2.124720e-04	-3.522598e-04
-2.447485e-04	-3.241125e-04
-2.809481e-04	-3.014539e-04
