1.39673e-08,1.46454187492482e-08,1.64425334653337e-08,1.49846955708364e-08,1.47138836588637e-08,1.86479090841849e-08,1.39161953367397e-08,1.47321023758313e-08,1.97671692113562e-08,1.67139e-08
1.40577145154385e-08,1.47810627445545e-08,1.65667814461058e-08,1.49846955708364e-08,1.50529640175981e-08,1.84444579059911e-08,1.40970391823824e-08,1.45964731952907e-08,1.98349763942436e-08,1.68043145154385e-08
1.4148129030877e-08,1.49167067398609e-08,1.66571959615443e-08,1.49846955708364e-08,1.53349170214897e-08,1.82410067277973e-08,1.42778830280251e-08,1.44608440147501e-08,1.99027835771311e-08,1.6894729030877e-08
1.42385435463155e-08,1.50523507351673e-08,1.67476104769828e-08,1.49846955708364e-08,1.55609755322346e-08,1.80375555496035e-08,1.43082818191351e-08,1.43252148342095e-08,1.99699136021185e-08,1.69851435463155e-08
1.43289580617539e-08,1.52105833470516e-08,1.68380249924213e-08,1.49846955708364e-08,1.57870340429794e-08,1.78341043714097e-08,1.42856744865841e-08,1.41895856536689e-08,1.99472470105044e-08,1.70755580617539e-08
1.44193725771924e-08,1.54366418577965e-08,1.69284395078597e-08,1.50302259032105e-08,1.60130925537243e-08,1.76306531932159e-08,1.4263067154033e-08,1.40539564731283e-08,1.99245804188903e-08,1.71659725771924e-08
1.45097870926309e-08,1.56627003685413e-08,1.70188540232982e-08,1.5120640418649e-08,1.62391510644691e-08,1.74619627284248e-08,1.42404598214819e-08,1.39174785885722e-08,1.99019138272762e-08,1.72563870926309e-08
1.46228072501524e-08,1.58718051850321e-08,1.71036210382448e-08,1.52336605761705e-08,1.65047658694973e-08,1.72811241526324e-08,1.42743624361332e-08,1.37705351298113e-08,1.98849133769608e-08,1.7312897261615e-08
1.48036524185266e-08,1.60300428555003e-08,1.72394889059617e-08,1.54145057445447e-08,1.68890637041518e-08,1.70324713054142e-08,1.44778151024135e-08,1.38609651214354e-08,1.98849133769608e-08,1.7267682265803e-08
1.49844975869008e-08,1.61882805259684e-08,1.74429415722419e-08,1.55953509129189e-08,1.72392042017907e-08,1.6783818458196e-08,1.46812677686937e-08,1.39513951130596e-08,1.98849133769608e-08,1.72224672699909e-08
1.5165342755275e-08,1.63465181964366e-08,1.76463942385221e-08,1.57761960812931e-08,1.7578287040633e-08,1.65351656109778e-08,1.48847204349739e-08,1.40418251046838e-08,1.98965860368602e-08,1.71772522741788e-08
1.53461879236492e-08,1.64708629417629e-08,1.78498469048024e-08,1.59570412496673e-08,1.79173698794754e-08,1.62865127637596e-08,1.50881731012542e-08,1.41322550963079e-08,1.99419195516652e-08,1.71320372783667e-08
1.55270330920234e-08,1.6561292933387e-08,1.80532995710826e-08,1.62060329946049e-08,1.82564527183177e-08,1.60387100781266e-08,1.52916257675344e-08,1.42226850879321e-08,1.99872530664702e-08,1.70868222825546e-08
